transaction_id,transaction_amount,transaction_hour,new_beneficiary,new_device,location_change,transaction_velocity,previous_risk,account_age_days,is_fraud
5687,3847.3727370463143,12,1,0,0,1,0.06223788359800109,1590,0
5688,666.6915375952361,17,0,0,0,1,0.664723469369177,1030,0
5689,308.5436100751532,10,0,0,1,1,0.9671074997627828,739,1
5690,926.8028480183627,12,0,0,0,0,0.7058260964584435,1466,0
5691,1174.234313370134,0,0,0,0,2,0.6225745628543528,1272,0
5692,191.24078230000447,17,1,0,0,3,0.9221975941235266,1170,0
5693,1527.8971650866933,4,0,0,0,0,0.5123915737561022,837,1
5694,384.8456832885325,5,1,0,0,0,0.7451298753523724,743,0
5695,6069.483617548965,0,0,0,0,0,0.9327915646096949,1867,1
5696,1851.8872108390108,6,0,0,0,1,0.6468794715150687,1582,0
5697,735.1687097078163,3,0,0,0,3,0.5260360427139588,369,0
5698,520.5220392837655,8,1,0,0,6,0.5804432343983311,1144,0
5699,987.3576084823195,14,1,0,0,2,0.7694497145864141,1891,0
5700,2023.9184570627344,5,0,0,0,4,0.0518798669324384,1454,0
5701,1069.02882104516,16,0,0,0,0,0.3281202747351665,1674,0
5702,882.5727245755068,19,0,0,1,0,0.05146202768425023,338,1
5703,1162.549004309638,17,0,0,0,2,0.7862233311872433,1815,0
5704,599.5270346396874,21,0,0,0,2,0.9148553727650612,37,1
5705,778.052554880322,3,0,0,0,4,0.39950109967012226,88,0
5706,136.21132786814732,8,0,0,0,4,0.2520779458991603,160,1
5707,2903.6569269185047,13,0,0,0,3,0.04058382531285443,673,0
5708,1478.5213512158834,2,0,0,0,1,0.006835677827332964,1769,0
5709,506.00378827380763,0,0,0,0,2,0.5452870869606798,1964,1
5710,7322.704320029675,10,1,1,0,4,0.3334219209347381,72,0
5711,1196.3331872764618,0,0,0,0,5,0.9641047575263781,173,1
5712,389.107800768339,11,0,0,0,7,0.8174517765821875,655,0
5713,2583.079114303203,8,0,0,0,2,0.4509074533501395,1510,0
5714,1632.7944566756603,4,0,0,0,1,0.19862660398756293,679,0
5715,1627.1413570777895,14,0,0,0,1,0.38278162817277606,1056,0
5716,716.4041015176921,17,0,0,0,2,0.07163094772601075,747,0
5717,1720.7159337883343,8,0,0,0,3,0.6227197131815536,360,0
5718,844.0753009733535,12,0,0,0,1,0.865118531075482,1823,0
5719,1912.0695178257138,12,1,0,0,1,0.4354133812854727,1897,1
5720,163.2129101951804,23,0,0,0,2,0.48035692324494195,1988,0
5721,710.6119761510373,12,0,1,0,1,0.9378492646128676,1422,0
5722,6137.391524975617,9,0,0,0,0,0.3095831746501744,1038,0
5723,509.2466845349931,9,0,0,0,2,0.10168830026330522,1331,0
5724,599.5394052545277,21,0,0,0,2,0.06897131069660267,1578,0
5725,700.6711500937319,6,0,1,0,4,0.7682135852773964,362,0
5726,325.44512612754926,21,1,0,0,4,0.21834393545093234,1613,1
5727,120.50837152713031,4,0,0,0,2,0.9989488172721882,1586,0
5728,870.8011077593128,19,0,0,0,1,0.9631454125528676,1567,0
5729,1256.2161473756805,6,0,0,0,2,0.8537772890898153,18,0
5730,1040.5398369581656,19,0,0,0,2,0.5038879584718566,724,0
5731,948.7273340092358,9,0,0,0,2,0.5077544595742206,1048,0
5732,1144.8637014300466,9,0,0,0,3,0.9321523673005311,784,0
5733,3049.8310406254395,20,0,1,0,1,0.2973256720947922,139,0
5734,906.4662642112446,23,0,0,0,5,0.4866945667354232,918,1
5735,617.647201390898,12,0,0,0,2,0.40259119690904355,51,0
5736,827.8852146387328,14,0,0,0,0,0.3585739108976499,676,0
5737,1957.3499279311775,5,0,0,0,2,0.8918383117219105,1744,0
5738,4500.873997395391,19,0,0,0,2,0.7244057907245104,451,0
5739,585.1429994301857,11,0,0,0,1,0.9444605330479815,14,1
5740,1210.6755481206235,18,0,0,0,7,0.07207569931212432,1891,1
5741,1538.1834818403586,10,0,0,1,1,0.8272611243970496,1005,1
5742,406.4341784607392,5,0,0,0,1,0.3280419010367349,1897,0
5743,1119.2534362055706,0,0,0,0,1,0.5909593385022903,763,0
5744,253.23708446009982,1,0,0,0,0,0.7036232981452353,1363,1
5745,186.97028421021272,22,0,0,0,3,0.141556270276042,1931,0
5746,1582.4766644275423,14,0,0,0,3,0.7484718642273455,1122,0
5747,747.0448762796154,3,0,0,0,2,0.34070038731265084,892,0
5748,1342.4886978598581,4,0,0,0,2,0.2785531629429988,1261,0
5749,1077.1834780914974,14,0,0,1,2,0.471540584489081,1934,0
5750,413.0629288026885,10,1,0,0,2,0.7829381105956437,194,1
5751,1048.111967126895,9,0,0,0,0,0.4090291472449804,1516,0
5752,319.5451872581759,16,1,0,0,1,0.5452156410812445,365,0
5753,4407.1008913083915,1,0,0,0,2,0.2384863706760767,1870,0
5754,282.5992044509233,19,0,0,1,1,0.31789776179956175,888,0
5755,901.6394605648712,23,0,0,1,2,0.9414477789200928,538,1
5756,386.7306330116402,9,0,0,0,0,0.9190085822659795,589,0
5757,1939.9571678014795,19,0,0,0,2,0.8875947704525536,1043,0
5758,787.2679248925521,2,0,0,0,2,0.38847602457042685,1102,0
5759,652.8407860826983,18,0,0,0,4,0.02934679817552921,1322,0
5760,2573.9617941325196,4,0,1,1,1,0.9190494284047513,1130,0
5761,1129.3873445101044,2,0,0,0,1,0.4007515795246481,985,0
5762,1838.3881218445435,7,0,0,0,2,0.803573115891373,779,0
5763,411.0332302766687,4,1,0,0,1,0.5156770524768233,675,0
5764,269.12691089869537,11,0,0,1,3,0.8933923448327838,682,1
5765,1220.73444664341,13,0,0,0,0,0.1169343115622008,354,0
5766,797.2383112965764,6,1,0,0,0,0.8297709097071746,808,0
5767,2051.721903413234,10,0,0,0,1,0.8674064020198984,1654,1
5768,1012.4126739772761,7,0,0,0,5,0.2900759864791569,4,1
5769,1346.2461103716962,4,0,0,0,2,0.6252414178469694,432,0
5770,216.28943121288745,7,0,0,0,2,0.055020248121353976,865,0
5771,7247.681761015857,11,1,0,0,1,0.31341227721712894,1418,0
5772,930.5334417340351,14,0,0,0,0,0.37263385243266545,1638,0
5773,2203.0256068005133,18,0,0,0,1,0.09485690333883756,685,0
5774,475.2820084105704,15,0,0,0,4,0.4333319523555038,87,0
5775,1492.204599235975,13,0,0,0,1,0.6479341995939637,1544,0
5776,298.0184020591729,6,0,0,0,1,0.649212530340572,359,0
5777,1723.4232237539065,7,0,0,0,2,0.46995260891009893,76,0
5778,768.1814095563028,6,0,0,0,2,0.12342793632494464,1042,0
5779,1129.1162250002733,17,0,0,0,2,0.07876330265255416,1091,0
5780,2203.8784744759714,23,0,0,0,1,0.8224573788295703,1137,1
5781,319.7245004173963,5,0,1,0,8,0.5595716620986437,644,0
5782,553.0831043730739,18,0,0,0,2,0.7498972888618898,1557,1
5783,1732.506150425257,3,0,0,0,0,0.03303788002110897,956,0
5784,8939.37964255461,22,0,0,0,3,0.4414984184978522,585,0
5785,955.1970605677355,2,1,0,0,2,0.903789677745364,1265,0
5786,1980.5623884397537,16,0,0,0,2,0.708075380184469,556,0
5787,985.381159363312,21,0,0,1,2,0.7663467467414066,573,0
5788,7648.35288705272,18,0,0,0,1,0.4710882906511574,1628,0
5789,191.09646120255172,14,0,0,0,3,0.7450257309590922,1151,0
5790,1205.4654593613716,5,0,0,0,2,0.6721648822219097,1743,1
5791,215.82242572302937,11,0,0,0,4,0.13370991872806404,987,0
5792,89.42751684107243,18,0,0,0,5,0.09113151655340312,1399,1
5793,1476.547768403009,5,0,0,0,0,0.17656288653211039,1604,0
5794,1260.79505394658,10,0,0,1,1,0.07952607588889293,120,0
5795,824.8182526589648,19,0,0,0,1,0.5779590818314142,794,0
5796,986.1474726099897,19,1,0,0,2,0.9652229302656236,578,0
5797,24301.647711106303,9,0,0,0,1,0.7735178445525913,1365,0
5798,847.1051762466757,15,0,0,0,2,0.7452580465470355,530,0
5799,1826.4406671381366,17,0,1,0,0,0.8300775236913426,1536,0
5800,572.8564606653601,13,0,0,0,0,0.9011909846488296,1090,1
5801,1473.2595044416496,3,0,0,0,2,0.3040016374481517,1159,0
5802,864.1672486907256,11,1,1,0,4,0.09020170619923196,1662,0
5803,727.4036258924605,19,0,0,0,4,0.7513482222638392,1428,0
5804,6760.813703953023,22,0,0,0,1,0.42683458941240016,1196,0
5805,3558.8223308771485,20,0,0,0,4,0.9453757524316388,889,0
5806,1257.3311862046262,7,0,0,0,2,0.9334586741366252,976,1
5807,109.48505589039095,6,0,0,0,3,0.9740876627489197,1486,0
5808,764.3232308683175,8,0,0,0,2,0.7748436886233798,1632,0
5809,16367.084665060176,23,0,0,0,1,0.612869437552089,591,0
5810,870.7355666670462,16,0,0,0,6,0.76694915438093,826,0
5811,3305.0853354344827,9,0,0,0,2,0.2752426872503959,50,0
5812,4637.554236050813,2,1,0,0,3,0.0021996442646824432,1694,0
5813,1365.0739962489733,20,0,0,0,2,0.4609969292082404,894,0
5814,472.56644818798134,7,0,0,1,3,0.6396957901961513,1712,1
5815,96.03259530029065,13,0,0,0,1,0.8389232318705504,327,0
5816,2173.6503205023514,6,0,0,0,1,0.05078058189766532,1048,0
5817,485.5314174520744,15,0,1,0,3,0.0457343550046071,465,0
5818,1307.863870275,17,0,0,0,2,0.9367146704338196,1361,1
5819,314.24711297974426,10,1,1,0,1,0.2013010444836313,1127,0
5820,841.1436546950408,5,0,0,0,1,0.6882702502596171,1029,0
5821,1134.2410806979735,19,0,0,0,3,0.146913300714837,439,0
5822,1434.531481341457,20,0,0,0,0,0.901160215226132,1793,0
5823,359.66671560203923,13,0,0,0,2,0.7480280626428364,1785,0
5824,3629.7205788087667,20,0,0,0,3,0.05446027132576792,1970,0
5825,603.7168008821903,12,0,0,0,1,0.2722023689078069,1323,0
5826,205.51736663672938,3,0,0,0,3,0.9698034616301872,1749,0
5827,983.3612794450378,19,1,0,0,2,0.8462323054429517,125,0
5828,1134.9856753813312,19,0,0,0,0,0.047661847633648,158,0
5829,1287.6697044994403,10,0,0,0,2,0.30730479229080065,324,0
5830,4281.815597651515,17,0,0,0,1,0.3289255808501732,709,0
5831,865.711024796417,0,1,1,0,0,0.4797244011814805,1833,0
5832,972.9963935288866,11,0,0,0,1,0.27590821728193937,1405,0
5833,363.8768982320709,17,0,0,0,1,0.8293780850265605,1429,0
5834,2491.283959359279,6,1,0,0,2,0.47082172943022815,1812,0
5835,1318.5778706478898,11,0,0,0,2,0.012550335579192051,1428,0
5836,720.5193509201958,0,0,0,0,4,0.38952181194300073,293,0
5837,163.25694453791147,21,0,0,0,1,0.592966915338375,1530,0
5838,4649.022191424533,3,0,0,0,2,0.6592528021210076,1361,0
5839,321.28225490537073,17,0,0,0,3,0.09634440330779726,1865,0
5840,607.1172834686662,14,1,0,0,1,0.49730242945581693,497,0
5841,1569.2365576711945,2,1,0,0,2,0.4303710379208894,1175,0
5842,331.43843349038167,6,0,0,1,2,0.17597637819657996,212,0
5843,246.28520190815993,5,0,0,0,1,0.18021905051747467,383,0
5844,131.11206523319342,14,0,0,0,3,0.9730463860478201,777,0
5845,2255.206795166286,14,0,0,0,1,0.41351552809477143,1242,0
5846,635.7553091522669,5,0,0,0,1,0.6402893952011861,1105,0
5847,20481.3519974157,7,0,0,0,2,0.20621604591444764,1748,0
5848,405.71256235287353,7,0,0,0,1,0.9564712718589548,1399,0
5849,436.3955149709952,21,0,0,0,2,0.9467723275725627,1247,1
5850,623.0376994482143,0,1,0,0,1,0.7934985652600286,1746,0
5851,1398.4708310855158,12,0,0,0,2,0.4361619316271501,213,0
5852,685.2588576205331,22,0,0,0,1,0.4152035300139031,1115,0
5853,2022.9906473583521,23,1,0,0,4,0.8897966481566165,319,0
5854,412.15999445043536,20,1,0,0,2,0.868710833598548,26,1
5855,275.4505943164347,12,0,0,0,4,0.9245826161081472,1260,1
5856,181.5961491081741,10,0,1,0,2,0.27319054883512817,295,0
5857,118.67941094991866,3,0,0,1,0,0.6621657197761082,1167,0
5858,653.2311057513964,6,0,0,0,3,0.6717557670545157,1214,0
5859,811.6098039073082,11,0,0,0,3,0.36000411944255784,1786,0
5860,583.2191245043668,12,1,0,0,3,0.09455288329534273,1082,0
5861,3802.4687171654277,21,1,0,0,1,0.10438982988509393,620,0
5862,3744.4506999331693,11,0,0,0,2,0.8428946210259065,1055,0
5863,784.6180293579695,15,0,0,0,3,0.34174170139757554,211,0
5864,182.37753137620038,5,0,0,0,2,0.8903932515231439,1128,0
5865,622.2207242600682,13,0,0,0,2,0.2862844682968092,1645,0
5866,601.9525406568724,18,0,0,1,2,0.2026594414802101,1732,0
5867,568.4225326746409,15,1,0,0,4,0.392870086798887,629,0
5868,545.8155488777344,3,0,0,0,4,0.7239781139237259,1317,0
5869,570.5136550655482,4,0,0,0,1,0.6201889792227907,1086,0
5870,745.0552555124043,8,0,0,0,4,0.1501824120023899,1472,0
5871,580.8304565995059,23,0,0,0,2,0.9811300331874484,1071,0
5872,1350.6247047053814,2,1,0,0,2,0.9784166960972853,711,1
5873,1572.4162309581623,21,0,0,0,3,0.271895500499997,1080,0
5874,441.13674767781293,9,0,0,0,1,0.5300847792259229,1264,0
5875,3909.11125255996,16,1,0,0,2,0.22761416004080115,785,0
5876,411.55295442135315,18,0,0,0,2,0.9921854960004624,1418,0
5877,217.50011650519468,9,0,0,0,2,0.34830375730035357,1835,0
5878,1604.8379606407266,11,0,0,0,2,0.901961633133305,1213,0
5879,484.24543029888684,22,0,0,0,4,0.4290393000464403,1166,0
5880,1512.1556140023736,6,0,0,0,0,0.7162176134972957,887,0
5881,99.12001601567036,17,0,0,0,2,0.9054080026884936,1746,0
5882,4413.64404585064,18,0,0,0,1,0.6212041429272819,1137,0
5883,2148.0020457811916,14,0,0,1,3,0.23088777758237755,393,0
5884,244.57535230895283,6,1,0,0,3,0.7975667745335893,208,0
5885,249.94049665528698,11,0,0,0,2,0.9089004029955824,1097,1
5886,5838.7143386658145,21,1,0,0,2,0.08911406411448464,1291,1
5887,524.5916217166425,6,0,0,0,3,0.3733499865854092,667,0
5888,476.189150961185,9,0,0,0,1,0.9926220064266476,1758,0
5889,113.74372663523192,23,0,1,0,4,0.6518707166713475,1166,0
5890,772.1831743841595,21,0,0,0,2,0.17416749265835507,782,1
5891,873.3010879094021,19,0,1,0,3,0.8430668705554075,797,1
5892,2242.8285566775826,9,0,1,0,3,0.4711105116987999,139,1
5893,270.67573965253996,22,0,0,0,3,0.8618465626899945,1423,0
5894,239.77793106237226,4,1,0,1,3,0.7635068563822451,1196,0
5895,1721.519542575306,17,0,0,0,0,0.7220936251236131,1038,0
5896,3001.087707867538,8,0,0,0,0,0.270232112727709,475,1
5897,227.8864888090115,15,0,0,0,1,0.5584435160631652,1663,0
5898,3234.1262777554507,6,0,1,0,0,0.8552868379310148,1027,0
5899,1138.5853405850303,9,1,0,0,1,0.8542311876819655,1676,1
5900,3267.581340772888,4,0,1,0,3,0.17055237302488213,1338,1
5901,1022.2686861214524,6,0,0,0,4,0.40111956760052003,782,0
5902,88.03391011880115,4,0,0,0,4,0.459855768299413,1321,0
5903,942.0257575595012,14,0,0,0,3,0.4808761640114467,785,0
5904,3165.745394915201,18,0,0,0,1,0.45785561361835747,721,0
5905,448.6548935295033,9,0,1,0,7,0.09595189234560975,1776,0
5906,743.9955332304438,7,0,0,0,1,0.903518065283552,866,1
5907,919.5335185969853,23,0,0,0,1,0.781458924132984,1246,0
5908,60.36962735665068,8,0,0,0,2,0.43131406860916155,599,0
5909,5833.354941171573,10,0,0,0,0,0.9513060993857559,1444,0
5910,445.24483420965936,21,1,0,1,2,0.5413941210674574,1817,1
5911,1818.442114512514,1,1,0,0,1,0.05793945564542646,246,0
5912,1005.5589789692775,2,1,0,0,0,0.44315369117324066,800,1
5913,3856.9000978627473,12,1,0,0,1,0.20639345188664282,407,0
5914,1645.9222138385487,10,0,0,0,2,0.9981610905986509,937,0
5915,867.031864308115,9,0,0,0,2,0.12400061362504755,464,0
5916,448.75851182633085,14,0,0,0,1,0.3062077119040758,1248,0
5917,2435.362028292325,5,1,0,0,1,0.6782704152025956,299,1
5918,168.4364784199024,0,0,0,0,3,0.22336799478090374,1994,0
5919,2092.0305331533546,13,0,0,0,1,0.11223176179108241,1081,0
5920,365.3863359402349,17,1,0,0,0,0.38591353054152866,674,1
5921,3836.376813263016,23,0,0,0,1,0.8954584170404466,1663,0
5922,1288.5844157119145,10,0,1,0,1,0.5771796895453701,1185,0
5923,2088.337905092714,7,0,0,1,4,0.745714355362453,1337,0
5924,1190.3335177140536,21,0,0,0,2,0.28501495182322545,1017,0
5925,190.11381228657655,2,0,0,0,1,0.8929291846631107,1948,0
5926,463.7153233157799,13,0,1,0,2,0.560769479247679,51,0
5927,2148.2081125797,1,0,0,0,0,0.35388803909390787,1212,0
5928,1295.5049453963131,15,0,0,0,2,0.6551004938650036,135,0
5929,3572.3892381467113,5,0,1,0,0,0.406948902770374,1000,0
5930,1641.3503448582294,0,0,1,1,0,0.2772391480035833,130,0
5931,417.08836644843296,13,1,0,0,1,0.7667733432231784,675,0
5932,494.69225506003653,9,0,0,0,4,0.10774019880757202,48,0
5933,1215.5080183968084,5,1,0,0,1,0.6639075624972128,1287,0
5934,108.41385928328849,8,0,0,0,1,0.5253964788765882,461,0
5935,5845.584597717615,6,0,0,0,2,0.5135663112621216,1276,0
5936,1705.7270760374047,1,0,0,0,2,0.34250000258429647,1091,1
5937,3740.7245330058636,10,0,0,0,1,0.2750175479656536,1753,0
5938,225.74274606780722,13,0,0,0,3,0.6902953909605594,1351,0
5939,3806.879715824553,4,0,0,0,2,0.8108656211304346,446,0
5940,10213.839680477322,8,0,0,0,1,0.3862460616124803,1529,0
5941,292.6922291888558,6,1,0,0,3,0.14420791222592044,695,0
5942,2371.7937274821466,13,0,0,0,4,0.021495957611159966,236,0
5943,1097.8510363400917,15,1,0,0,2,0.579750085332357,347,0
5944,234.05734554179406,21,0,0,0,2,0.2500259588227992,1686,0
5945,1795.2220030458145,15,0,0,0,1,0.4128945508668014,156,0
5946,2524.0075245000567,6,0,0,0,1,0.557276055483253,1797,0
5947,601.1674095021256,9,0,0,0,3,0.7235748388206967,1090,0
5948,3518.945043972599,20,0,1,0,2,0.42354237867282296,48,0
5949,207.10721234358212,5,0,0,0,3,0.7025345191204477,1464,0
5950,245.97843107964727,16,0,0,0,1,0.913551770099884,420,0
5951,1257.1435412522367,0,0,0,1,2,0.2773477042390856,1560,0
5952,1124.8278469236727,1,0,0,0,4,0.6969396082810382,1696,0
5953,535.620834044851,13,0,0,1,0,0.30397928899594784,1878,0
5954,2464.1308697640256,3,1,1,0,0,0.06797085120188784,1002,1
5955,1864.772450570262,8,1,0,0,1,0.08275237536734337,454,0
5956,2586.702224330035,22,0,0,0,2,0.7023623158759893,1011,0
5957,969.5805590678713,5,0,0,0,5,0.14928775019932572,1623,1
5958,2003.3584334886923,16,0,0,0,2,0.9965272823786506,1966,0
5959,702.2922984835013,20,0,0,1,1,0.5435949755034695,462,1
5960,8551.129770367595,10,0,0,0,3,0.31249336647039283,55,0
5961,486.6057416844874,3,0,1,0,3,0.6052483938106251,373,0
5962,9002.858612144799,20,0,0,0,2,0.09010666430380598,1423,0
5963,1135.567661400781,8,0,0,0,1,0.05282092052361442,1660,0
5964,277.1306651842715,15,1,1,0,3,0.5370834580362265,1963,0
5965,4307.355193271735,2,0,0,0,3,0.17933425397409175,1983,0
5966,1243.7687806699746,3,0,0,0,0,0.07255389258055622,62,0
5967,2568.6200762593517,23,0,1,0,0,0.6279284681485064,710,0
5968,3728.852850461908,2,0,0,0,1,0.44893174185682505,662,0
5969,1537.565428881077,12,0,0,0,2,0.4970798429222789,492,0
5970,606.533010754395,18,0,0,0,3,0.7643380286230715,1496,0
5971,2909.4326562486503,20,0,0,0,2,0.6880764274839287,1614,0
5972,1097.4619860078913,0,0,0,0,5,0.8054858130696412,1049,0
5973,2177.336932873669,22,0,0,0,0,0.08842944349260418,1499,0
5974,127.26473268427925,22,0,1,0,2,0.08225102880743762,1469,0
5975,1714.679937827372,5,0,0,0,3,0.5771042027633071,1702,0
5976,579.0646763382814,21,0,0,0,0,0.9228967482791741,435,1
5977,5729.076555820557,2,0,0,0,1,0.7461720012686066,846,1
5978,2044.8656058142158,2,0,0,1,3,0.7013465366047503,1109,1
5979,1393.895669317574,15,0,0,0,2,0.35400530351970005,1489,0
5980,1783.458959553402,9,0,0,0,3,0.5691404370862966,1486,0
5981,404.05828894604883,16,0,1,0,3,0.6961539159964447,1633,0
5982,5559.462392248719,6,0,0,0,2,0.5053898703387893,746,0
5983,8033.4585547463,12,0,1,0,2,0.2306267185209847,442,0
5984,1624.4320249329583,10,0,0,0,2,0.6789075956993895,1009,0
5985,5379.784349269971,9,0,1,0,2,0.5152273456706482,1289,0
5986,620.7024380571964,6,0,0,0,0,0.24994725655008154,234,0
5987,494.1733832137692,23,0,0,0,1,0.5277772038135268,1914,0
5988,1142.4435915525112,5,0,0,0,1,0.3428731935800612,1419,0
5989,1694.1578257377503,23,0,0,0,3,0.06673784735876276,817,0
5990,739.5288681336087,0,0,0,0,3,0.4723421848093585,1516,0
5991,1877.6348219764432,16,1,0,0,2,0.9688168765320125,221,0
5992,1489.7885588734111,11,0,0,0,4,0.24916283861664368,965,0
5993,404.11246773789765,3,0,1,0,1,0.4410090969874594,856,1
5994,1842.342276568994,2,0,0,0,1,0.8214512537654493,1077,0
5995,2600.680037048328,5,0,0,0,1,0.9498245651684936,1221,1
5996,1301.755891144635,15,0,0,0,2,0.05588544085933467,1930,0
5997,3472.562604993102,12,0,1,0,1,0.749682176660289,258,1
5998,324.60082819281865,8,0,0,0,3,0.3218906104181568,1367,0
5999,1751.014165377643,10,1,0,0,7,0.10734657515966994,1568,0
6000,340.2631516215459,19,0,0,1,2,0.7557325394352467,1473,0
6001,359.9332659001305,20,0,0,0,1,0.47097372518279557,1120,0
6002,583.5144211097269,12,0,0,0,0,0.20708617427050546,1682,0
6003,427.4938132856888,22,0,0,0,1,0.7174336426555791,1808,0
6004,633.9716144403783,18,1,0,0,2,0.22109542035297092,784,0
6005,885.2319395764732,2,0,0,0,3,0.6292384454441929,421,0
6006,2532.986920456922,11,0,0,0,1,0.33426276459153226,311,0
6007,795.3966820122911,18,0,0,0,3,0.22692953605277022,1595,0
6008,224.61196047644452,7,0,0,0,2,0.039696994432081634,1079,0
6009,3429.1505159399026,13,0,0,0,1,0.15642768732186674,216,0
6010,474.8076935550892,21,0,0,0,5,0.9346120667082658,694,1
6011,1034.092565576187,8,0,0,0,0,0.45062527212010295,1363,0
6012,1713.9167149635578,23,0,0,0,1,0.8450045482730829,252,0
6013,1338.9090484499268,16,0,0,1,3,0.7605392613378461,1320,0
6014,3275.348476744243,5,0,0,0,3,0.6921238425659302,1153,0
6015,1770.474986270836,3,0,0,0,1,0.7368836589861198,1803,1
6016,463.4462534765611,3,1,0,0,3,0.16765706343656273,243,0
6017,9687.214226162583,18,1,0,0,2,0.2466218573805704,232,0
6018,1331.8622946195292,11,0,0,0,2,0.7784871206051936,1107,0
6019,946.3947576345488,1,0,0,0,1,0.667915122405217,1157,0
6020,2875.3377455814134,16,0,0,0,1,0.8116366612749992,21,0
6021,1407.3319347119705,14,1,0,0,3,0.6857759150436579,567,0
6022,1634.7222528029952,9,1,0,0,2,0.7855335481305302,916,0
6023,13255.714197017327,2,0,0,0,6,0.5827455023254327,1402,1
6024,832.8708363535553,19,0,0,1,1,0.8169284557756308,978,1
6025,798.1041526054247,3,0,0,0,4,0.32359010584984627,535,0
6026,1232.2271622162757,21,1,0,0,0,0.06794421735118195,979,0
6027,3201.9521049202667,0,0,1,0,1,0.20130208182366238,266,0
6028,243.09831981712327,0,0,0,0,3,0.1517381505337877,1022,0
6029,153.61417606173296,17,1,0,1,4,0.47235463759815877,498,1
6030,609.6498216003284,3,0,0,0,1,0.9044786957492988,944,1
6031,214.0216206387404,22,0,1,0,3,0.3109277452642065,869,0
6032,717.0665492024197,21,0,0,1,0,0.517046779182461,1197,0
6033,1812.5676245498428,14,0,0,0,3,0.81507264267605,34,0
6034,450.0015991603583,22,0,0,0,2,0.871096865424398,445,0
6035,263.268236539489,20,0,0,0,2,0.27821187867539765,1856,0
6036,1175.368696619597,21,0,0,0,2,0.5233042357598354,1533,0
6037,2598.1202574084346,9,0,0,0,3,0.2563524411435665,1963,0
6038,201.34635040041195,16,0,0,0,1,0.41946751132958093,364,0
6039,2490.484125087181,21,1,0,0,1,0.3923150126491104,1365,0
6040,2483.2071361048293,11,0,0,0,2,0.06406548706054649,64,0
6041,2847.1822561928393,19,0,0,0,3,0.02734136540669374,680,0
6042,3708.861424638977,11,1,1,0,2,0.6179144124116921,1068,0
6043,9917.08121534116,15,0,0,0,3,0.17179996135530418,111,0
6044,768.0907969699766,4,0,0,0,3,0.14835242452505615,975,0
6045,1223.6232092215516,15,0,0,0,1,0.3581670988028105,918,0
6046,723.1101535313253,16,0,0,1,2,0.2314371130123788,1681,0
6047,1098.8031761241102,22,0,0,1,1,0.7454760632386237,298,1
6048,5079.018715311786,14,0,0,0,2,0.6492735077151803,519,0
6049,285.71234445875547,12,0,0,0,2,0.9623767573191759,1984,0
6050,463.566722303,7,0,0,0,1,0.4020210938212465,244,0
6051,4346.737907778489,20,0,0,0,2,0.02653178906296627,896,0
6052,3041.2883589331573,1,0,0,0,1,0.8468492428716727,1204,1
6053,762.7027335314068,7,0,0,0,2,0.1227027662018837,1945,0
6054,2577.0535775939,9,0,0,1,3,0.26879647539134643,186,0
6055,1542.5865161801983,6,0,0,0,0,0.6303997039857683,1814,0
6056,4916.118665389031,9,0,0,0,1,0.46159477050827336,1482,0
6057,1181.4639614912162,3,0,0,0,1,0.6918808893710764,695,0
6058,3058.3539148173945,10,1,0,0,1,0.19378672570513544,818,0
6059,15398.292574859466,8,0,0,0,4,0.5854861067941047,686,0
6060,1994.401242188729,3,0,0,0,2,0.4540399229530929,1808,0
6061,1152.084472965869,2,0,0,0,4,0.5872611861199668,1869,0
6062,2258.4792899352487,10,0,1,0,0,0.8819935862298187,171,1
6063,761.0652843742357,2,0,0,0,1,0.5334563515355121,1699,0
6064,11943.801328807667,17,0,0,0,2,0.7409357169964221,637,0
6065,1313.0015275361407,18,1,0,0,1,0.7440839344417189,1338,1
6066,834.6952429896397,13,0,0,0,2,0.6620676063709966,1694,0
6067,475.473426471458,23,1,0,0,1,0.4834087657264021,433,0
6068,3285.322802218312,10,0,0,0,2,0.003376975227808665,1861,0
6069,2610.2138004100534,23,0,0,0,1,0.12115828139242368,1575,0
6070,666.9036805963419,1,0,0,0,3,0.5431024283363962,1853,0
6071,1951.690785041449,1,0,0,0,2,0.0438356248428029,1478,0
6072,242.6072866676751,1,0,0,0,3,0.04528367879775397,102,0
6073,1319.4504129735087,9,0,0,0,1,0.1261249101068852,1408,0
6074,1724.610233045298,22,0,0,0,0,0.23313767265038887,870,0
6075,6047.074071886165,14,0,0,0,5,0.9996285749898756,724,0
6076,507.33990208321626,21,0,1,0,6,0.12032825384489243,679,1
6077,305.40762850264775,11,1,0,0,2,0.27120098509697876,390,1
6078,447.9009163423946,10,0,0,0,1,0.6828625836041434,1797,0
6079,288.1356855829231,16,0,1,0,0,0.676670344577083,1783,0
6080,4174.113827040583,17,0,0,0,3,0.8747801658629343,1927,0
6081,5159.728779718091,13,1,0,0,3,0.6106713545101011,79,0
6082,1510.5310820627235,16,1,0,0,2,0.26580657574075073,82,0
6083,3719.315577084177,14,0,0,0,2,0.2392169716960454,1765,0
6084,1253.8302943560534,11,1,1,0,0,0.829901092096555,235,0
6085,997.1371790268726,15,0,0,0,1,0.09778078675207291,1691,0
6086,786.0043925866607,22,0,0,0,2,0.48086825536343847,919,0
6087,804.0078305506808,5,0,0,0,5,0.4828265901567754,221,1
